,frame,tracker_id,x,y,label,type
1702,59,,1655.2838134765625,33.86970520019531,"60,53.3",field
1703,59,,1421.957763671875,26.713327407836914,"55,53.3",field
1704,59,,1194.078857421875,21.839397430419922,"50,53.3",field
1705,59,,967.4237060546875,14.089960098266602,"45,53.3",field
1706,59,,1394.7039794921875,358.6108093261719,"55,33.3",field
1707,59,,1661.7552490234375,369.6011657714844,"60,33.3",field
1708,59,,1068.6719970703125,643.5648193359375,"50,20",field
1709,59,,1005.6931762695312,970.78173828125,"50,9",field
1710,59,,1336.1868896484375,995.568115234375,"55,9",field
1711,59,,1676.0972900390625,999.6627807617188,"60,9",field
1712,59,,1667.8931884765625,660.6712036132812,"60,20",field
1713,59,,1343.5247802734375,654.1845703125,"55,20",field
1714,59,,1126.40966796875,349.44525146484375,"50,33.3",field
1715,60,,219.2664337158203,112.17520904541016,"30,44.3",field
1716,60,,86.1011734008789,315.4013671875,"30,33.3",field
1717,60,,453.6446533203125,123.6073226928711,"35,44.3",field
1718,60,,345.1246643066406,324.75531005859375,"35,33.3",field
1719,60,,194.00814819335938,607.4962768554688,"35,20",field
1720,60,,41.67753601074219,895.5436401367188,"35,9",field
1721,60,,691.9127807617188,125.04261779785156,"40,44.3",field
1722,60,,604.0311279296875,332.44427490234375,"40,33.3",field
1723,60,,347.5950622558594,946.7338256835938,"40,9",field
1724,60,,864.0156860351562,340.4980773925781,"45,33.3",field
1725,60,,929.7696533203125,134.8229522705078,"45,44.3",field
1726,60,,1168.9527587890625,139.8213653564453,"50,44.3",field
1727,60,,1410.8470458984375,149.68971252441406,"55,44.3",field
1728,60,,1656.8634033203125,155.37867736816406,"60,44.3",field
1729,60,,1903.996826171875,164.23641967773438,"65,44.3",field
1730,60,,1886.0208740234375,36.88854217529297,"65,53.3",field
1731,60,,1655.3994140625,33.884952545166016,"60,53.3",field
1732,60,,1422.0311279296875,26.79084587097168,"55,53.3",field
1733,60,,1194.2049560546875,21.691675186157227,"50,53.3",field
1734,60,,967.4251098632812,14.081706047058105,"45,53.3",field
1735,60,,1394.69873046875,358.61492919921875,"55,33.3",field
1736,60,,1661.7781982421875,369.3408508300781,"60,33.3",field
1737,60,,1068.677734375,643.3681030273438,"50,20",field
1738,60,,1005.6990966796875,970.7779541015625,"50,9",field
1739,60,,1336.1134033203125,995.4285278320312,"55,9",field
1740,60,,1676.056884765625,999.5534057617188,"60,9",field
1741,60,,1667.8983154296875,660.4918212890625,"60,20",field
1742,60,,1342.355712890625,653.9654541015625,"55,20",field
1743,60,,1126.3955078125,349.4765319824219,"50,33.3",field
1744,61,,219.28599548339844,111.38615417480469,"30,44.3",field
1745,61,,86.21539306640625,314.8362121582031,"30,33.3",field
1746,61,,453.64471435546875,122.84381103515625,"35,44.3",field
1747,61,,345.1188659667969,324.1572265625,"35,33.3",field
1748,61,,193.9023895263672,606.8048706054688,"35,20",field
1749,61,,41.657875061035156,894.841064453125,"35,9",field
1750,61,,691.9786376953125,124.39579010009766,"40,44.3",field
1751,61,,603.9909057617188,332.00592041015625,"40,33.3",field
1752,61,,347.5899353027344,945.9148559570312,"40,9",field
1753,61,,864.0086669921875,340.010009765625,"45,33.3",field
1754,61,,929.77783203125,134.10208129882812,"45,44.3",field
1755,61,,1168.939208984375,139.5303497314453,"50,44.3",field
1756,61,,1410.8568115234375,149.03167724609375,"55,44.3",field
1757,61,,1656.8690185546875,154.8126983642578,"60,44.3",field
1758,61,,1903.9881591796875,163.65536499023438,"65,44.3",field
1759,61,,1886.087158203125,36.55748748779297,"65,53.3",field
1760,61,,1655.401123046875,33.488853454589844,"60,53.3",field
1761,61,,1422.0308837890625,26.064258575439453,"55,53.3",field
1762,61,,1194.161376953125,21.286510467529297,"50,53.3",field
1763,61,,967.5724487304688,13.626789093017578,"45,53.3",field
1764,61,,1394.6903076171875,358.2445983886719,"55,33.3",field
1765,61,,1661.8177490234375,369.0240783691406,"60,33.3",field
1766,61,,1068.6893310546875,642.8861694335938,"50,20",field
1767,61,,1005.6795654296875,970.0408935546875,"50,9",field
1768,61,,1336.097412109375,994.6634521484375,"55,9",field
1769,61,,1676.0550537109375,998.8799438476562,"60,9",field
1770,61,,1667.8853759765625,660.1215209960938,"60,20",field
1771,61,,1341.0421142578125,653.737548828125,"55,20",field
1772,61,,1126.40576171875,348.998291015625,"50,33.3",field
1773,62,,219.27467346191406,111.39997100830078,"30,44.3",field
1774,62,,86.41134643554688,314.5779113769531,"30,33.3",field
1775,62,,453.64288330078125,122.84712219238281,"35,44.3",field
1776,62,,345.13470458984375,324.0006103515625,"35,33.3",field
1777,62,,193.9410858154297,606.7650756835938,"35,20",field
1778,62,,41.61798858642578,894.8674926757812,"35,9",field
1779,62,,691.968017578125,124.2106704711914,"40,44.3",field
1780,62,,604.023193359375,331.7111511230469,"40,33.3",field
1781,62,,347.5890808105469,945.9113159179688,"40,9",field
1782,62,,864.0286865234375,339.69561767578125,"45,33.3",field
1783,62,,929.766357421875,134.12039184570312,"45,44.3",field
1784,62,,1168.9427490234375,139.3538055419922,"50,44.3",field
1785,62,,1410.854248046875,148.88900756835938,"55,44.3",field
1786,62,,1656.867919921875,154.83627319335938,"60,44.3",field
1787,62,,1904.0238037109375,163.59066772460938,"65,44.3",field
1788,62,,1886.0716552734375,36.346717834472656,"65,53.3",field
1789,62,,1655.39990234375,33.2095947265625,"60,53.3",field
1790,62,,1422.031005859375,26.064193725585938,"55,53.3",field
1791,62,,1194.185302734375,21.087779998779297,"50,53.3",field
1792,62,,967.5858764648438,13.263104438781738,"45,53.3",field
1793,62,,1394.6998291015625,357.85284423828125,"55,33.3",field
1794,62,,1661.8638916015625,368.9303283691406,"60,33.3",field
1795,62,,1068.716552734375,642.72705078125,"50,20",field
1796,62,,1005.6795043945312,970.0413208007812,"50,9",field
1797,62,,1336.0693359375,994.6058349609375,"55,9",field
1798,62,,1676.0537109375,998.8626708984375,"60,9",field
1799,62,,1667.8863525390625,660.1204833984375,"60,20",field
1800,62,,1339.6593017578125,653.7448120117188,"55,20",field
1801,62,,1126.4056396484375,348.9312744140625,"50,33.3",field
1802,63,,219.28269958496094,111.38528442382812,"30,44.3",field
1803,63,,86.40029907226562,314.58740234375,"30,33.3",field
1804,63,,453.6429748535156,122.8467025756836,"35,44.3",field
1805,63,,345.1249694824219,323.99530029296875,"35,33.3",field
1806,63,,193.94845581054688,606.7587890625,"35,20",field
1807,63,,41.56451416015625,894.9339599609375,"35,9",field
1808,63,,691.9520874023438,124.24311065673828,"40,44.3",field
1809,63,,604.0215454101562,331.7193603515625,"40,33.3",field
1810,63,,347.590087890625,945.5731201171875,"40,9",field
1811,63,,864.0322265625,339.69244384765625,"45,33.3",field
1812,63,,929.7664184570312,134.12094116210938,"45,44.3",field
1813,63,,1168.9462890625,139.32325744628906,"50,44.3",field
1814,63,,1410.8609619140625,148.88348388671875,"55,44.3",field
1815,63,,1656.8680419921875,154.83880615234375,"60,44.3",field
1816,63,,1904.022216796875,163.5840301513672,"65,44.3",field
1817,63,,1886.08544921875,36.180259704589844,"65,53.3",field
1818,63,,1655.42626953125,33.09453582763672,"60,53.3",field
1819,63,,1422.031005859375,26.06395149230957,"55,53.3",field
1820,63,,1194.1861572265625,21.08712387084961,"50,53.3",field
1821,63,,967.5703735351562,13.243967056274414,"45,53.3",field
1822,63,,1394.7000732421875,357.845458984375,"55,33.3",field
1823,63,,1661.892822265625,368.90399169921875,"60,33.3",field
1824,63,,1068.7327880859375,642.693603515625,"50,20",field
1825,63,,1005.6824340820312,969.9119873046875,"50,9",field
1826,63,,1336.0045166015625,994.6976928710938,"55,9",field
1827,63,,1676.0537109375,998.86376953125,"60,9",field
1828,63,,1667.907958984375,659.9662475585938,"60,20",field
1829,63,,1338.563232421875,653.7514038085938,"55,20",field
1830,63,,1126.40576171875,348.7209167480469,"50,33.3",field
1831,64,,218.90858459472656,111.03372192382812,"30,44.3",field
1832,64,,85.7017822265625,314.55072021484375,"30,33.3",field
1833,64,,453.2476501464844,122.5625991821289,"35,44.3",field
1834,64,,344.77960205078125,323.58758544921875,"35,33.3",field
1835,64,,193.53329467773438,606.4154663085938,"35,20",field
1836,64,,41.20027160644531,894.5571899414062,"35,9",field
1837,64,,691.7095947265625,123.65565490722656,"40,44.3",field
1838,64,,603.6533813476562,331.35003662109375,"40,33.3",field
1839,64,,347.27984619140625,945.39453125,"40,9",field
1840,64,,863.6234741210938,339.3360900878906,"45,33.3",field
1841,64,,929.4573974609375,133.55923461914062,"45,44.3",field
1842,64,,1168.6968994140625,138.52980041503906,"50,44.3",field
1843,64,,1410.6654052734375,148.4454803466797,"55,44.3",field
1844,64,,1656.466796875,154.38096618652344,"60,44.3",field
1845,64,,1903.614501953125,162.95555114746094,"65,44.3",field
1846,64,,1885.86865234375,35.82615280151367,"65,53.3",field
1847,64,,1654.9744873046875,32.81117248535156,"60,53.3",field
1848,64,,1421.62890625,25.8464298248291,"55,53.3",field
1849,64,,1193.8345947265625,20.668685913085938,"50,53.3",field
1850,64,,967.2033081054688,12.864715576171875,"45,53.3",field
1851,64,,1394.3133544921875,357.5046081542969,"55,33.3",field
1852,64,,1661.515625,368.599853515625,"60,33.3",field
1853,64,,1068.3509521484375,642.359130859375,"50,20",field
1854,64,,1005.3319091796875,969.513671875,"50,9",field
1855,64,,1335.3160400390625,994.32763671875,"55,9",field
1856,64,,1675.46142578125,998.231689453125,"60,9",field
1857,64,,1667.5164794921875,659.46484375,"60,20",field
1858,64,,1337.082275390625,653.72998046875,"55,20",field
1859,64,,1126.059326171875,348.405029296875,"50,33.3",field
1860,65,,218.63720703125,110.88278198242188,"30,44.3",field
1861,65,,85.96924591064453,314.2597961425781,"30,33.3",field
1862,65,,453.1403503417969,122.26166534423828,"35,44.3",field
1863,65,,344.7788391113281,323.58746337890625,"35,33.3",field
1864,65,,193.46438598632812,606.2257080078125,"35,20",field
1865,65,,41.19985580444336,894.5580444335938,"35,9",field
1866,65,,691.7482299804688,123.09111785888672,"40,44.3",field
1867,65,,603.5767211914062,331.14080810546875,"40,33.3",field
1868,65,,347.295166015625,944.9482421875,"40,9",field
1869,65,,863.5986328125,339.1669921875,"45,33.3",field
1870,65,,929.4725952148438,133.18655395507812,"45,44.3",field
1871,65,,1168.626708984375,138.1597900390625,"50,44.3",field
1872,65,,1410.5546875,147.7889862060547,"55,44.3",field
1873,65,,1656.4700927734375,154.13262939453125,"60,44.3",field
1874,65,,1903.5841064453125,162.97756958007812,"65,44.3",field
1875,65,,1885.6983642578125,35.49395751953125,"65,53.3",field
1876,65,,1654.9820556640625,32.62315368652344,"60,53.3",field
1877,65,,1421.63818359375,25.42352867126465,"55,53.3",field
1878,65,,1193.7679443359375,20.625707626342773,"50,53.3",field
1879,65,,967.0960693359375,12.622062683105469,"45,53.3",field
1880,65,,1394.318603515625,357.3482971191406,"55,33.3",field
1881,65,,1661.5849609375,368.5875244140625,"60,33.3",field
1882,65,,1068.343017578125,642.3502807617188,"50,20",field
1883,65,,1005.3231201171875,969.5243530273438,"50,9",field
1884,65,,1335.5850830078125,994.0431518554688,"55,9",field
1885,65,,1675.46337890625,998.2296142578125,"60,9",field
1886,65,,1667.36376953125,659.340576171875,"60,20",field
1887,65,,1336.1883544921875,653.4006958007812,"55,20",field
1888,65,,1125.989990234375,348.1247863769531,"50,33.3",field
1889,66,,218.6256561279297,110.88484954833984,"30,44.3",field
1890,66,,85.66204833984375,313.8848571777344,"30,33.3",field
1891,66,,453.0558776855469,122.15243530273438,"35,44.3",field
1892,66,,344.7513122558594,323.27008056640625,"35,33.3",field
1893,66,,193.4639892578125,605.8264770507812,"35,20",field
1894,66,,41.3088264465332,894.053466796875,"35,9",field
1895,66,,691.5989379882812,123.03053283691406,"40,44.3",field
1896,66,,603.6220703125,330.9815368652344,"40,33.3",field
1897,66,,347.2713623046875,944.8483276367188,"40,9",field
1898,66,,863.582763671875,338.98541259765625,"45,33.3",field
1899,66,,929.4351196289062,132.5305938720703,"45,44.3",field
1900,66,,1168.6317138671875,137.7146453857422,"50,44.3",field
1901,66,,1410.5491943359375,147.7957305908203,"55,44.3",field
1902,66,,1656.4696044921875,153.8453369140625,"60,44.3",field
1903,66,,1903.5791015625,162.9432830810547,"65,44.3",field
1904,66,,1885.696044921875,35.4539794921875,"65,53.3",field
1905,66,,1654.9583740234375,32.491302490234375,"60,53.3",field
1906,66,,1421.648193359375,25.319509506225586,"55,53.3",field
1907,66,,1193.6751708984375,20.2751522064209,"50,53.3",field
1908,66,,967.1741333007812,12.51617431640625,"45,53.3",field
1909,66,,1394.29345703125,357.1349792480469,"55,33.3",field
1910,66,,1661.5609130859375,368.11663818359375,"60,33.3",field
1911,66,,1068.353515625,641.9974975585938,"50,20",field
1912,66,,1005.3319702148438,969.2184448242188,"50,9",field
1913,66,,1335.5928955078125,993.9688110351562,"55,9",field
1914,66,,1675.4654541015625,997.9119873046875,"60,9",field
1915,66,,1667.3638916015625,659.3408813476562,"60,20",field
1916,66,,1335.1051025390625,653.3882446289062,"55,20",field
1917,66,,1125.990478515625,347.979736328125,"50,33.3",field
1918,67,,218.66250610351562,110.66929626464844,"30,44.3",field
1919,67,,85.90951538085938,313.56414794921875,"30,33.3",field
1920,67,,453.08331298828125,122.13021087646484,"35,44.3",field
1921,67,,344.7738952636719,322.88409423828125,"35,33.3",field
1922,67,,193.4899139404297,605.6469116210938,"35,20",field
1923,67,,41.30741882324219,894.017578125,"35,9",field
1924,67,,691.6168823242188,123.2008285522461,"40,44.3",field
1925,67,,603.6132202148438,330.648681640625,"40,33.3",field
1926,67,,347.2378234863281,944.9135131835938,"40,9",field
1927,67,,863.5991821289062,338.5777893066406,"45,33.3",field
1928,67,,929.453369140625,132.6916046142578,"45,44.3",field
1929,67,,1168.6424560546875,137.76185607910156,"50,44.3",field
1930,67,,1410.5498046875,147.73036193847656,"55,44.3",field
1931,67,,1656.4765625,153.75689697265625,"60,44.3",field
1932,67,,1903.60498046875,162.26429748535156,"65,44.3",field
1933,67,,1885.6923828125,35.109130859375,"65,53.3",field
1934,67,,1654.9512939453125,32.16387176513672,"60,53.3",field
1935,67,,1421.63232421875,25.134798049926758,"55,53.3",field
1936,67,,1193.6884765625,20.156169891357422,"50,53.3",field
1937,67,,967.1182861328125,12.23807144165039,"45,53.3",field
1938,67,,1394.3182373046875,356.8160705566406,"55,33.3",field
1939,67,,1661.556396484375,367.7184753417969,"60,33.3",field
1940,67,,1068.350830078125,641.695556640625,"50,20",field
1941,67,,1005.335205078125,969.1555786132812,"50,9",field
1942,67,,1335.6370849609375,993.5755004882812,"55,9",field
1943,67,,1675.6888427734375,997.7388916015625,"60,9",field
1944,67,,1667.5306396484375,658.7958984375,"60,20",field
1945,67,,1334.370361328125,653.3338012695312,"55,20",field
1946,67,,1126.0367431640625,347.69940185546875,"50,33.3",field
1947,68,,218.68565368652344,110.61601257324219,"30,44.3",field
1948,68,,85.90270233154297,313.3238525390625,"30,33.3",field
1949,68,,453.26544189453125,121.4239273071289,"35,44.3",field
1950,68,,344.78436279296875,322.49725341796875,"35,33.3",field
1951,68,,193.52586364746094,605.45654296875,"35,20",field
1952,68,,41.317596435546875,893.645751953125,"35,9",field
1953,68,,691.6323852539062,122.82813262939453,"40,44.3",field
1954,68,,603.6161499023438,330.3320007324219,"40,33.3",field
1955,68,,347.2342224121094,944.5271606445312,"40,9",field
1956,68,,863.5862426757812,338.2705993652344,"45,33.3",field
1957,68,,929.4514770507812,132.681640625,"45,44.3",field
1958,68,,1168.6451416015625,137.7546844482422,"50,44.3",field
1959,68,,1410.540771484375,147.61419677734375,"55,44.3",field
1960,68,,1656.478271484375,153.5271453857422,"60,44.3",field
1961,68,,1903.590576171875,161.7574005126953,"65,44.3",field
1962,68,,1885.701171875,35.09242248535156,"65,53.3",field
1963,68,,1654.935791015625,31.790489196777344,"60,53.3",field
1964,68,,1421.639404296875,25.006074905395508,"55,53.3",field
1965,68,,1193.6943359375,19.902729034423828,"50,53.3",field
1966,68,,967.1121826171875,12.247428894042969,"45,53.3",field
1967,68,,1394.4644775390625,356.6253356933594,"55,33.3",field
1968,68,,1661.5703125,367.6172180175781,"60,33.3",field
1969,68,,1068.3497314453125,641.3142700195312,"50,20",field
1970,68,,1005.32666015625,968.7362060546875,"50,9",field
1971,68,,1335.6553955078125,993.135009765625,"55,9",field
1972,68,,1675.6630859375,997.3807373046875,"60,9",field
1973,68,,1667.5130615234375,658.6416015625,"60,20",field
1974,68,,1333.6214599609375,653.3702392578125,"55,20",field
1975,68,,1126.0438232421875,347.2881774902344,"50,33.3",field
1976,69,,218.4923858642578,109.96587371826172,"30,44.3",field
1977,69,,85.43098449707031,313.13287353515625,"30,33.3",field
1978,69,,453.05169677734375,121.22063446044922,"35,44.3",field
1979,69,,344.4354248046875,322.3853454589844,"35,33.3",field
1980,69,,193.16033935546875,605.1489868164062,"35,20",field
1981,69,,40.91594314575195,893.2046508789062,"35,9",field
1982,69,,691.3329467773438,122.43887329101562,"40,44.3",field
1983,69,,603.3348388671875,330.2284240722656,"40,33.3",field
1984,69,,346.88165283203125,944.428466796875,"40,9",field
1985,69,,863.382080078125,337.9822082519531,"45,33.3",field
1986,69,,929.4041748046875,131.76954650878906,"45,44.3",field
1987,69,,1168.609130859375,136.5031280517578,"50,44.3",field
1988,69,,1410.4847412109375,146.58616638183594,"55,44.3",field
1989,69,,1656.261474609375,153.5917205810547,"60,44.3",field
